"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"629","As an IPS officer in Karnataka, Sri @annamalai_k embodied professionalism &amp; integrity. 

In BJP, he has brought great dynamism and induced fresh energy into the party in Tamil Nadu.

He will be a voice of nationalism in the TN Assembly. https://t.co/rCuZ7xNjSq","Kalykal1","1279069297235681281",2021-03-17 20:14:12,0,1331,"",459,391,NA,"en"
"630","@bidishapsgs Maharashtrian  specially Mumbaikars are hard core selfish. They don't do anything for anyone without any gain. No one is with Didi.Even her party members are half heartedly following her &amp; are praying that she losses so that they can retire.
Only "" Vishnu Maata"" is with her.","Indrani43437612","1305551223462883335",2021-03-17 20:14:12,1,0,"Mumbai, India",83,180,NA,"en"
"631","@bjam_proudscot @ScotNational Did the Brexit party have any policies or proven track record? It was a single issue party.","NiallR85","1188851475528765440",2021-03-17 20:14:12,0,0,"",57,161,NA,"en"
"632","Wanna PARTY?? https://t.co/blmuRyxqhk Party Animal WAVES  for the WIN <U+0001F338><U+0001F433> 4 colors #wednesdaythought #WednesdayMotivation #StPatricksDay #StPattysDay #style #fashion #beauty #beautiful #women #MothersDay #giftforher #SpringBreak #sales #SmallBusiness #goodmorning #fun #hair <U+0001F497><U+0001F497> https://t.co/LSqwOgY5d8","peggywatson236","3165946817",2021-03-17 20:14:11,0,1,"Tennessee, USA",502,712,NA,"en"
"633","Earlier today, at the official presentation of the @OfficialPDPNig’s 2019 Elections Review Committee report, I emphasized that the timing and quality of this report will help our party to reposition itself more effectively ahead of the 2023 general elections. https://t.co/2a9lYOIIV2","absmediabrain","1327269571833827328",2021-03-17 20:14:11,0,87,"Nigeria",104,18,NA,"en"
"634","Kyle Juszcyk said the phone was being passed around at Jed York’s 40th birthday party Saturday night, an evening that included notable tweets from York and John Lynch. He politely declined to answer my question about who was the least-sober member of the soirée. #49ers","imadkhan82","2454143228",2021-03-17 20:14:11,0,2,"California, USA",168,409,NA,"en"
"635","The story behind #Kyle on Sunday night:

It was Jed York’s 40th birthday party, so Kyle Juszczyk FaceTimed in because his 49ers contract was being finalized: “The phone got passed around and there were a lot of cheers.”

<U+0001F942> <U+0001F37B>","imadkhan82","2454143228",2021-03-17 20:13:01,0,11,"California, USA",168,409,NA,"en"
"636","Turkish President stepwise but systematically tries to destroy the opposition party HDP. He detained national and local leaders and elected deputies and mayors. Now he prepares to finish by closing the whole party. 

@HDPgenelmerkezi @HDPenglish https://t.co/zXZ2y17TJ3","violationsintr","855023671324422145",2021-03-17 20:14:10,0,6,"",3909,287,NA,"en"
"637","it's kinda weird to see new gen stans shit on the trap part of house party when it's literally how 4th gen bg music sounds like","melptree","1069779941355597826",2021-03-17 20:14:10,0,18,"Somewhere Crying <U+2661>(She/Her)<U+2661>",125,153,NA,"en"
"638","Dear @DOHgovph , 

Hello! Super Junior released a new song entitled ""House Party"" and it is meant to encourage people to follow the safety/health protocols in this time of Pandemic. 

We hope that you could notice it and might as well spread it to other Filipinos. Thank you! https://t.co/2X5TXWoz7o","shryeong","1253631060165791744",2021-03-17 20:14:09,0,2,"Suju",202,247,NA,"en"
"639","@metalmessiah9 @sueperbmetal @Schwwatzy @ilkuky @ivanferrus @DarkAng67390046 @dethonatorchef @robyjuve_motley @TraceMess_469 @CazzleBoos @VodkaGothBitch @MerSoGo @lovelymaidenliz @TommyDethonator Metal Zoom Party! some of our fav ear worms!","metalmessiah9","1335933871116984323",2021-03-17 20:14:09,0,2,"",612,476,NA,"en"
"640","Metal Zoom Party! the type of shit we like! https://t.co/h476KQcEgy #NowPlaying 
@sueperbmetal
@Schwwatzy
@metalmessiah9
@ilkuky
@ivanferrus
@DarkAng67390046
@dethonatorchef
@robyjuve_motley
@TraceMess_469
@CazzleBoos
@VodkaGothBitch
@MerSoGo
@lovelymaidenliz
@TommyDethonator","metalmessiah9","1335933871116984323",2021-03-17 19:56:58,0,7,"",612,476,NA,"en"
"641","Our 305 the Party talent @annavictoria305 got her green on and moves for St. Patrick’s Day! <U+2618><U+FE0F><U+0001F4AA> #305theparty #miamilife #southflorida #stpatricksday #miami https://t.co/KiHRtXu3Yi","305theparty","1264760701249302529",2021-03-17 20:14:09,0,0,"",9,92,NA,"en"
"642","Going forward we no longer wanna hear people using the apartheid card, when campaigning for votes. The ruling party has swiped those atrocities under the rug..they’ve now healed and moved on.. cry our beloved ANC #RIPAfricanNationalCongres","Sir_lifestyle","573642305",2021-03-17 20:14:08,0,2,"Johannesburg, South Africa",3025,3015,NA,"en"
"643","There's two Falcon 9 boosters at Port Canaveral. 

B1051.9 returning. With B1058.6 the welcome home party.

<U+27A1><U+FE0F>https://t.co/lzdAJXnIy6 https://t.co/0tZg1p2iKb","LavigneMuriel","2856926613",2021-03-17 20:14:08,0,84,"",174,273,NA,"en"
"644","Biggest stakeholder?
How did you come up with that?
That aside, we should handover Party structure to  Fayose that has been seen supporting Tinubu (APC National Leader) in the public. Lmaooo
Maybe you should show me where Wike is praising Amaechi or Akpabio. https://t.co/HTZmEZ5hum","mr_ochonogor","183614010",2021-03-17 20:14:07,0,2,"Nigeria",18857,2786,NA,"en"
"645","UNIVERSE Party Time #<U+C544><U+C774><U+C5E0>
Monsta X Movie Night &lt;I.M&gt; https://t.co/wNgesB1S5U","paria_kshvrz","883725788184535040",2021-03-17 20:14:03,0,76,"",141,526,NA,"en"
"646","UNIVERSE Party Time #<U+C544><U+C774><U+C5E0>
Monsta X Movie Night &lt;I.M&gt; https://t.co/LjsMJI8Cdr","paria_kshvrz","883725788184535040",2021-03-17 20:14:07,0,633,"",141,526,NA,"en"
"647","When you bring strippers to a family party <U+0001F602><U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F> https://t.co/a7aLhhRxGK","TheFewTheAJ","52309410",2021-03-17 20:14:07,0,195,"South Central",50,112,NA,"en"
"648","*Stimmy hits*
Me at Subway: I'll take the party sub.","llocsirdsivart","378007115",2021-03-17 20:14:07,1,0,"",65,311,NA,"en"
"649","The st Patrick’s day party BME had at the que house in 2016 was legendary.","RQCKYV","295959303",2021-03-17 20:14:06,0,7,"",201,226,NA,"en"
"650","@DavidLammy @UKLabour Tell me David. You represent a political party that actively covered up the widespread rape and abuse of young girls.

How do you square that circle?","Dexter76403838","898117602932817921",2021-03-17 20:14:06,0,1,"",225,346,NA,"en"
"651","Hello, @WHO!

Korean boy group, Super Junior (@SJofficial), had just released a song called House Party containing lyrics about health protocol for COVID-19.

I hope you can share it to spread awareness for people around the world<U+263A><U+FE0F>

Thank you! https://t.co/5ekJbOjULH","wijden_elf","2838348249",2021-03-17 20:14:06,0,0,"",182,365,NA,"en"
"652","@Sask_NDP @AleanaYoung So the NDP...have 13 MLA'S with Meili the leader...and you <U+0001F914>think the Sask Party is out of...keep telling yourself that...<U+0001F601><U+0001F606><U+0001F606>","bonjucko123","878847449309171712",2021-03-17 20:14:06,0,0,"",29,385,NA,"en"
"653","#NowPlaying #BeatsAndBreaks with @delainasepko

We Like To Party - @erywonyeahmen @Lj_2VISIONED @knowgood43r &amp; @SJSyxx

———————————————
<U+0001F4FB> 103.5 FM &amp; https://t.co/wJGw9MjF6l

#HipHop #Glasgow #Scotland #CommunityRadio @nunnyb1 

Help Sunny G <U+0001F449> https://t.co/BY1aVemM6y https://t.co/m2ym0yZd54","SJSyxx","99860321",2021-03-17 20:14:05,0,2,"fmr. Nomad,now living in ATL",4193,4010,NA,"en"
"654","Double whammy if you're
- an Asian woman
- a dissident

While the anti-Asian hate is real, the Chinese Communist Party is also working extra hard today trying to feed misinformation and say that criticism of the regime is anti-Asian hate. 

Wows. https://t.co/RptXQKLOOo","HeikyKwan","14623419",2021-03-17 20:14:05,2,0,"Vancouver",1045,1103,NA,"en"
"655","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/B0jLtaGE33","Isabella24803","1112707607842570241",2021-03-17 20:14:05,0,0,"<U+0001F4CD> <U+0001F1EC><U+0001F1E7>",0,0,NA,"en"
"656","And so it begins.

If you are a radio station or suchlike after an interview for the Tea Party For M.E, please contact/interview me about it, not someone else. I don't have much to my name but I do like to think I have this tea party. Please don't take it away.","wolfsong12","19827212",2021-03-17 20:14:05,0,5,"South Cambridgeshire, UK",1204,3011,NA,"en"
"657","the way Minho always pays attention to the smallest details <U+0001F97A> adding shinee shating star sticker then he added IU lightsick sticker when they met and now he added suju lightstick sticker when promoting for their new song house party! https://t.co/zyj79j61lp","MrsDiHoran","2834194798",2021-03-17 20:14:04,0,270,"Thessaloniki,Greece",11669,9297,NA,"en"
"658","@kgrasham It’s becoming clearer and clearer (regardless of party) that decisions are not being made for citizens anymore. It’s all about political power. It’s disappointing and our country and our children are suffering because of it!","RKarsner","32539896",2021-03-17 20:14:04,0,0,"Danville, KY",742,1824,NA,"en"
"659","@magi_jay I read through this, and it's worse than that, they don't even think it's ideological. They think the party is a bunch of in-it-for-the-money apparatchiks who engaged in existential warfare with the Sanders campaign specifically because they want to keep making money","usedbookhouse","1146512324582367234",2021-03-17 20:14:04,0,0,"",134,454,NA,"en"
"660","The Labour party must emphasise the need for long-term resilience to novel diseases and other symptoms of environmental decay, writes @meadwaj. https://t.co/RN6hfIhZ3r","MandaScott","47675692",2021-03-17 20:06:43,0,4,"Ludlow, Shropshire",14089,15491,NA,"en"
"661","So do I understand this correctly

@Keir_Starmer’s @uklabour is throwing #Hartlepool by parachuting in a ‘centrist’ who knows nothing about the area bc to let a viable candidate stand might diminish their stranglehold on the party?

@skwawkbox 
@novaramedia 
@AaronBastani","MandaScott","47675692",2021-03-17 20:00:06,0,0,"Ludlow, Shropshire",14089,15491,NA,"en"
"662","NEW, from me: Extremism has gripped the GOP in Congress, but the situation is so much worse in the State Houses. A deep dive into the radical state Republicans who, once at the fringe, are now leading their state party. https://t.co/u2UM4z4xIG","MandaScott","47675692",2021-03-17 20:14:03,0,100,"Ludlow, Shropshire",14089,15491,NA,"en"
"663","So @TheGreenParty  continues to sell out its members, I see

It gets more like the apartheid-supporting, duplicitous &amp; neoliberal Labour Party every day

It's no place for socialists 

https://t.co/bqpLt0GCMu","janet74165976","1068180040343580673",2021-03-17 19:59:36,0,67,"England, United Kingdom",542,123,NA,"en"
"664","@earthygirl011 @TheGreenParty The whole of the Westminster political landscape is a sewer. Anyone on the left who votes green just doesn’t get it <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F> we need a new left party asap","janet74165976","1068180040343580673",2021-03-17 19:59:39,0,4,"England, United Kingdom",542,123,NA,"en"
"665","@HereToRebuild @mikedebonis This is how I read it too. It’s just so blatant and his party laps it up because they’re just that fucking hateful.","dysamoria","120271296",2021-03-17 20:12:07,0,0,"The Corporate States of America",80,69,NA,"en"
"666","@AnitaLaLouise @mikedebonis There are some horrible people out there who want what this party’s leadership claims everyone really wants... but they’re definitely not the majority.","dysamoria","120271296",2021-03-17 20:14:03,0,0,"The Corporate States of America",80,69,NA,"en"
"667","OK, that’s it. I’m going to be Wanda for this year’s Halloween party. I loved the show way, way too much. https://t.co/o4udzivvcN","badshirin","1292571351429967872",2021-03-17 20:14:02,0,0,"Online!",19,160,NA,"en"
"668","Just hoping this party don't disappoint me
#EdSer #SenÇalKapimi https://t.co/VMOB1YSTlV","iHsen72815093","1357725218081546245",2021-03-17 20:14:02,0,4,"",394,639,NA,"en"
"669","I attended a Rotherham Labour Party councillor selection meeting. It was said loud and clear, “You cannot be a candidate unless you agree to keep quiet about the grooming gangs” https://t.co/8eHCDj3ziz","viewsfromme","3117884134",2021-03-17 20:14:02,0,366,"",433,1606,NA,"en"
"670","Claudia, you are naughty! Black liberation lol, you know full well it’s our party policy to keep telling them how oppressed they all are. And I don’t know anyone who hates Asians, it’s not Chinese or Thai grooming gangs who’ve been raping our schoolgirls, is it? https://t.co/dFTOxKetXs","feargalthecat","219787277",2021-03-17 20:14:01,0,1,"Prestwick, Scotland",1852,1431,NA,"en"
"671","<U+0001F513> ['What?' Card Unlock]
TW Mention Party + WHATdrobe TikTok Challenge!

<U+0001F4AC> March 17-21 | Every 8PM
<U+0001F4AC> MenPa will happen under the comment section of the WHATdrobe TikTok video on Twitter!

#SB19WHATdrobeTikTok #SB19WHATMentionParty https://t.co/zHXOVNH6K1","snokhaj19","319776928",2021-03-17 20:14:01,0,6856,"Naga City, Bicol Region C.Sur",295,109,NA,"en"
"672","@fussybabybitch if you're driving at night and see an oncoming car with its headlights off, DO NOT flash your lights as a helpful reminder to the other party to drive safely! you will be pursued and murdered. this is part of an initiation ritual in the Gay community known as ""cruising""","WarrenIsDead","86442557",2021-03-17 20:14:00,1,0,"boston",11035,966,NA,"en"
"673","There are so many games I wanna play rn I hate this feeling. The entire Corpse Party series is in my brain but Nintendo and PlayStation games are like right in front of me. I'm literally having a discussion with myself rn.","Nagisa_n3ko","2620745344",2021-03-17 20:14:00,1,0,"CorpseParty Haven",107,1428,NA,"en"
"674","My look to my birthday party last Saturday <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+2764><U+FE0F><U+2764><U+FE0F>the best birthday yet <U+0001F389><U+0001F389><U+0001F389><U+0001F389> https://t.co/gIsgN2kbS0","ErwinSmithstan","952990805068861440",2021-03-17 20:14:00,0,4,"Las Noches",673,559,NA,"en"
"675","This is juuust a thought I had<U+0001F605> Bec there is a lot I haven’t watched from BGYO, maybe we could have a watch party? Like I go live and binge watch bunch of videos together with you guys? I think it could be “koselig”<U+0001F60C><U+2764><U+FE0F>
#BGYO @bgyo_ph","BGYORTTeam17","1347846052347580417",2021-03-17 20:14:00,0,4,"Republika ng Pilipinas",545,578,NA,"en"
"676","@kkugrl its party timeeeeeee","jeonsliIy","1210760878556991493",2021-03-17 20:14:00,0,0,"<U+0001F6AB> repost edits | btxtwice",6771,6904,NA,"en"
